MODEL,SCENARIO,REGION,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP2_v9_130219,MKD,,,,,,,,,,,,,7707.712422251677,9698.094315675846,12742.237012080705,16299.881459149421,19780.119662747602,22923.372397705454,25696.6861966368,28177.145444747217,30477.918020268673,32719.929029803476,35065.21928618812,37669.38185800389,40482.68093936543,43446.13382212852,46540.931390131045,49750.7667466369,53080.9341525256,56562.38560655441,60224.175318634254,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MLI,,,,,,,,,,,,,873.3211816109459,1161.2338598350434,1338.4418306578893,1610.0130787800379,1970.3483674367424,2398.2701845389133,2860.0124375768655,3358.955027995991,3906.3101112215,4504.903342046163,5158.915924906521,5869.358641691721,6649.06924279983,7523.934366505317,8516.029992144397,9644.170111652147,10924.769754199551,12377.417018571066,13999.38232539921,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MLT,,,,,,,,,,,,,21043.53579610208,24643.46581721387,29357.388247126375,35234.09196545082,41361.818860033316,47347.50599518027,52934.319051938575,57999.732740935295,62495.642113760354,66501.85658010968,70255.9776247297,74079.54226507182,78086.64702430581,82299.71596748805,86650.46104584649,91042.55943907077,95480.46133408547,100038.38865677139,104885.94831413585,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MNG,,,,,,,,,,,,,3497.5069465999013,4011.0054547400464,4894.054607550265,5742.475594976951,6532.1943217618655,7266.13219342093,7988.192300025324,8780.289875718108,9653.076709609868,10618.67370681252,11662.387748193236,12762.714402272797,13919.20084957845,15121.40858443806,16368.99994806323,17649.530478493605,18954.55312889198,20268.029317829656,21593.046321004298,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MOZ,,,,,,,,,,,,,711.773264846698,988.1048475825445,1193.3021001221593,1396.4541728686638,1611.4396371870416,1855.4445017650428,2147.234710503676,2502.5223566650225,2925.072176047869,3416.8183297597125,3986.974719241645,4652.724379937025,5425.127346015473,6336.500147361095,7422.2040905301355,8713.739354530175,10220.217643039176,11937.80448213218,13844.280783971155,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MRT,,,,,,,,,,,,,1427.2723935303427,1851.9299317606813,2149.5495911901544,2470.099412250954,2821.7527646519065,3223.6051066515797,3699.5069628145493,4286.67532471774,4993.8292559536985,5791.596773447636,6695.332793022163,7737.728758684387,8942.517304553316,10302.279547087443,11803.93460774358,13426.355998989304,15141.086020908644,16929.589937802226,18762.085954872633,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MUS,,,,,,,,,,,,,9375.85518863029,10206.664112438399,10338.181678139663,10213.22197078058,10311.88348423156,10763.857057013598,11627.289678190573,12816.155929999397,14330.631099899028,16087.46198799867,18057.98106188469,20279.91937443372,22763.25720659315,25547.918058471958,28604.876319814954,31790.73683131676,35874.57625375643,40792.61027042161,46331.88648493524,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MWI,,,,,,,,,,,,,657.920440972892,761.2179985770166,922.0575182236479,1106.4847876435615,1332.941850512705,1605.0675672188647,1922.2722526229732,2286.7267948521053,2711.6259596536947,3210.1430865529874,3788.370310395466,4456.429575465491,5227.590421696232,6105.458114386977,7113.831234889199,8279.032746954774,9624.327746536728,11151.859070828377,12862.914908848965,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,MYS,,,,,,,,,,,,,11076.581001378829,12294.081827213942,13300.52481868281,14589.073360918273,16239.988493214245,18179.984704186,20267.770844209685,22308.503499024308,24196.387452816074,25897.3442879298,27442.914193900215,28889.69998808686,30276.381886933814,31697.43787562388,33313.47496243953,35211.10413147747,37403.00651000719,39831.56110154258,42473.27929127896,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NAM,,,,,,,,,,,,,4375.591344598607,5331.472134092553,6188.698461840175,7264.796838053516,8469.401715035721,9794.937960513267,11287.325245873884,12935.113911948252,14687.289509312062,16516.048170237027,18401.428919310936,20350.677966076728,22340.386820297033,24349.100266390396,26359.868509520085,28361.132011550235,30322.616901954236,32285.02844098449,34332.73416371629,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NER,,,,,,,,,,,,,526.9702104926661,573.7782875856293,659.0766747678406,786.4698495017593,941.3762289685163,1109.415749328745,1297.494468739798,1511.6122439169512,1761.8191425991472,2058.8634617414614,2400.646921091934,2785.8307382888133,3227.7240592447843,3745.1425158935285,4356.7728427476995,5070.215847282952,5889.549547581908,6814.351478287449,7847.331847385972,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NGA,,,,,,,,,,,,,1916.148038401148,2767.5986101876674,3480.9368590017757,4125.940940576541,4799.614314157271,5570.474403592803,6498.547860289475,7603.637386501855,8867.114540973755,10279.477975498421,11753.81875373782,13220.809659193226,14647.972718047977,16037.754724900047,17391.095176469593,18721.40596912377,20020.561726341202,21281.31328161551,22510.308258281224,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NIC,,,,,,,,,,,,,2096.0502508560726,2383.825462215681,2660.239682091738,3007.035021280847,3429.250614823052,3940.2923440893724,4546.262533546996,5251.667584578572,6067.37193107116,7015.238125372422,8081.554062564054,9257.42006881282,10566.782821339088,12247.516824863358,14255.369232341938,16454.975194426122,18641.012865705074,20737.324816498083,22715.632662851564,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NLD,,,,,,,,,,,,,40826.291219998304,44374.60625497865,49033.23231633868,54076.988567580665,59090.02758951258,63981.23847241535,68815.05049790893,73605.75765599286,78365.39389192483,83096.6271874013,87838.34933714815,92664.44727245382,97611.80863103044,102724.76860571853,108074.76823234666,113666.3999671472,119426.60318744571,125272.18278295088,131390.48105287168,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NOR,,,,,,,,,,,,,47702.90202981691,53377.20725291537,58609.180526950266,64975.03113977659,70997.13536084883,76465.41254972621,81386.23272326699,85894.47091312952,90085.02016121637,94151.8911087953,98302.8007311149,102735.2247659217,107381.47322461703,112155.54741422863,117058.43697391776,122143.18385412733,127420.50445408311,132949.97361788104,138829.58192540516,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NPL,,,,,,,,,,,,,1152.9858453784464,1361.128050503757,1571.416561187943,1747.4665279647677,1936.8388227975868,2177.517733591091,2515.676909143204,2964.9593067467,3537.5772357751903,4233.234752774263,5049.034032141984,5978.935537472479,7018.516994718926,8161.436513491611,9396.769750991425,10708.060045879567,12082.974939965223,13499.123014869092,14949.235836670528,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,NZL,,,,,,,,,,,,,26888.087120027874,30228.82161170927,32621.22736484362,35563.752829496414,38517.69156462877,41409.88456944494,44218.070372181,46985.69535469385,49727.426357226206,52505.749319532704,55376.02028592183,58373.78801372358,61462.19964253608,64641.57352916516,67938.60849951877,71389.04741951019,74984.13568725772,78682.13726372691,82541.98996538518,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,OMN,,,,,,,,,,,,,21482.558183041794,22249.809735667415,23540.014667572796,24249.035911121904,24746.485313589077,25133.708855451652,25578.422246739763,26297.83028681355,27191.42678786466,28806.56758177913,30998.341288986718,33626.38569216588,36428.08163319862,39392.34443386948,42495.08155539946,45721.49487947323,49034.76835458062,52450.8458294041,55938.85506922563,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PAK,,,,,,,,,,,,,2459.6959553342867,2598.480680893912,2788.448819079508,3015.594702808134,3359.6046710282326,3833.410173287702,4444.752482682941,5208.99629348031,6138.6235163888505,7247.903958314908,8540.089096652042,10014.277975037598,11670.94023645249,13491.692496029636,15460.358218033962,17542.529387262675,19724.813156866396,21961.708108637828,24221.036820948702,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PAN,,,,,,,,,,,,,9732.769811315275,12855.45188381597,15159.32592513385,16473.91392596048,17439.78113801924,18308.085638731107,19532.232927748544,21164.7900038871,23095.81964377371,25098.76575464781,27042.523178140276,28847.69348416771,30515.768696033007,32159.008445498814,33937.02507930862,35952.76278579266,38183.34767958648,40593.54645507889,43142.14574304574,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PER,,,,,,,,,,,,,7171.198146514603,9196.644731241238,11039.136778823618,12417.400727501168,13652.824793840533,14922.110390247964,16319.499496129642,17836.813030065558,19436.68662356936,21064.93839965993,22670.514856539696,24190.39733603354,25643.85897755277,27062.30200831053,28458.64504526007,29826.851800228273,31164.752165982714,32600.273723511946,34241.47797535486,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PHL,,,,,,,,,,,,,2982.9049173960134,3299.6042594946584,3839.100345099071,4414.327330264013,5099.770009627135,5932.459334502624,6912.001124653409,7997.56063989347,9146.484671719658,10324.56258807029,11523.274352271364,12741.974799830512,13982.269592206128,15247.413980169771,16520.54357237116,17796.297225264778,19073.367532359378,20360.713216896707,21662.334213801947,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PNG,,,,,,,,,,,,,2385.210905201786,3758.9677178769075,5286.605194766937,6959.914766441354,8415.862527272897,9644.836965875584,10735.335885362421,11824.231758047907,12984.019414038126,14238.841367579415,15563.605567872997,16936.753787439742,18389.37063038151,19928.935707705674,21611.436628806994,23851.59852432406,26576.838986764684,29578.22198073647,32553.45869382778,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,POL,,,,,,,,,,,,,16451.408989218384,20574.07366155121,25062.081773851223,28811.838985172028,31548.16565979571,33622.28558878359,35446.568048136185,37256.64432501165,39066.99813268587,40937.3734554313,42986.36562152306,45308.04835179776,47865.571914847555,50539.999631766645,53202.28836194491,55811.105711666474,58448.41688941025,61270.66488796649,64391.28035387985,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PRI,,,,,,,,,,,,,24995.534974401206,24726.627846608295,25690.649759239703,26804.279336930467,28224.94217545785,29826.335388756637,31475.237362058237,33266.09550373044,35228.94275155061,37405.603082733636,39767.50021552158,42266.662358299225,44942.508400409824,47816.780369045926,50876.78486900557,54125.29327744715,57588.84324712403,61290.01042877567,65265.69477709407,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PRT,,,,,,,,,,,,,19964.54011837861,21432.916041632583,24044.569090242363,28726.143957189655,34736.51882604051,41582.34088985797,48476.86147006283,55014.678280092085,61023.46122464506,66568.32155661941,71788.35715711005,76841.26929521492,81742.16480540205,86522.76910496145,91241.2311982804,95996.89807580628,100906.27522076842,106050.86127889041,111520.01234232086,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PRY,,,,,,,,,,,,,3607.986148179695,3916.820022370255,4238.649474979981,4730.919825899919,5407.425438108377,6248.799658104668,7242.464638603457,8347.557053936745,9516.55098614614,10739.054431161336,12042.626339403641,13442.02682519303,15218.066449268523,17324.333420337156,19622.25506787748,21900.127024489982,24091.450454675196,26177.739854845597,28177.341305043694,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,REU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ROU,,,,,,,,,,,,,9979.90581658071,12777.991250371066,16122.337927681536,19569.857240879614,22496.057881444245,24986.586820943114,27155.612150357047,29181.178966084553,31124.709180609374,33126.01394550757,35289.0871067966,37665.46099820076,40232.444388549455,42942.66835634459,45780.05016235606,48751.71745881344,51900.80285256669,55260.99353274425,58908.17537828065,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,RUS,,,,,,,,,,,,,14346.52754333647,18149.94700174031,21006.246308926555,23324.528885050502,25114.199120359157,26673.787066595847,28188.2573040676,29747.372562430915,31315.77280979119,33019.96103361026,34969.77607967698,37242.02663439543,39761.28151970504,42456.983942748804,45290.8071424429,48260.84810709368,51389.9160478682,54718.1008998795,58290.12941801896,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,RWA,,,,,,,,,,,,,1042.073262080521,1219.0746572031112,1313.3605131756894,1367.0422273687666,1450.4985753140822,1557.970509919727,1699.2237775443486,1888.2672831075292,2143.5214571019196,2473.794499006762,2892.5186319993586,3396.161652034632,3989.8457334774303,4676.919152457216,5480.57097236965,6424.226569920909,7531.816383047465,8805.086008103204,10239.583720495531,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SAU,,,,,,,,,,,,,19879.285632914725,21529.304162744633,20607.664065366607,20073.534068538946,20520.70214861702,21764.61665217048,23503.084619982077,25446.280998406764,27258.322920981776,28788.25392104571,30106.078310644116,31383.210433852753,32842.08642310729,34568.940698558625,36607.85308622,38938.91182021982,41549.260826835525,44387.46447549378,47463.625923292704,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SDN,,,,,,,,,,,,,2150.790670268664,2599.7654760605765,3034.609660548034,3572.6312558974055,4194.997631065762,4872.502755308899,5553.805603092137,6283.222329167779,7056.184637612948,7927.203663457552,8948.534988592046,10154.875159186444,11582.085983127612,13247.310289522642,15149.329343704147,17240.867814344485,19455.258806149497,21712.507956894955,23974.72470277005,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SEN,,,,,,,,,,,,,1440.8382110474165,1624.377851401497,1789.9047349062932,1997.4370135936758,2224.460988063704,2475.1373021148156,2759.3958705434757,3096.8883327162634,3506.6488788731563,3993.7495840075294,4556.5124047512345,5196.662290645061,5932.11478730938,6779.624771515015,7752.967601168621,8870.589950267484,10134.670578526717,11536.336827390425,13047.067734114884,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SGP,,,,,,,,,,,,,43326.17875559221,52937.90518637944,58219.29826486491,60994.49321377384,62859.384736024884,65467.071581210505,68939.56949158563,72995.11563848998,77127.7681827577,81056.1904633445,84770.83740599947,88599.20442819518,92597.38614539818,96720.01317461724,100928.1427792135,105070.33276528798,109087.48434551229,113118.7708641571,117400.15624524927,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SLB,,,,,,,,,,,,,1809.9606542315444,2638.9689054819996,3520.0746215592494,4472.541841053287,5293.605804797318,6045.911606500187,6782.6787794681095,7608.973389646089,8576.366778434569,9695.39859075781,10956.055728755888,12351.884878097888,13890.372160987568,15572.151514028572,17434.297063297327,19848.289016615545,22756.9196316,25968.515208964465,29205.082149696456,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SLE,,,,,,,,,,,,,762.2012759980253,1119.4209699201888,1310.313301013939,1495.9140852064497,1683.1272841965297,1882.4931555002208,2118.1687697543375,2408.2940287496426,2769.261854244089,3205.5020322374626,3724.266940609275,4335.950165185914,5047.931754946097,5866.290863228351,6844.030921099032,8016.2485128752805,9397.709463745281,10972.400488389418,12720.675870003266,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SLV,,,,,,,,,,,,,6175.3716308693165,6753.049155690087,7152.541887619233,7706.272301817566,8492.439097658578,9517.515912235946,10744.005699573561,12141.384630205157,13899.006724022576,15972.661785579709,18237.764593861873,20501.890666580737,22747.48917695672,24976.872325233642,27141.850385079884,29233.86889044241,31249.936762608904,33352.53965365724,35676.47334258979,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SOM,,,,,,,,,,,,,474.8257414601039,511.76163458005067,629.7900316230457,789.543159645974,968.1104071693478,1156.367542104251,1376.2479946802891,1629.6456432397745,1932.2557135369125,2288.609671280475,2706.342199989662,3186.7340339402786,3746.802325815041,4404.931390643247,5176.038468225436,6073.585802400374,7109.128768903886,8393.071873432147,9949.758105349909,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SRB,,,,,,,,,,,,,6387.416724636608,10765.920804747982,14267.019130158167,18288.420704600543,21946.907344788622,24971.037790230086,27436.99197881785,29532.940261354193,31418.666144901075,33328.145002515346,35410.46503348915,37785.44720090899,40386.4202841518,43156.8703285596,46072.338495139455,49127.72399908551,52333.56354428637,55724.89143750829,59314.3810102904,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,STP,,,,,,,,,,,,,1748.4683493159002,2117.229402307651,2393.6455720767626,2560.77826119214,2701.7851416155286,2872.848928994775,3105.1905649843966,3398.8264339743296,3768.041991149452,4238.474450690107,4810.6342142504045,5476.891121090867,6258.631362218501,7184.16022616165,8280.612859902523,9564.444122358953,11044.213109357008,12710.214174571658,14561.28549321303,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SUR,,,,,,,,,,,,,9758.291192221586,13771.925258437019,16632.759349100623,19368.335072601516,21719.63684640548,23900.51535059023,25976.69570332217,28104.505743773716,30416.65865054372,32893.2104469138,35494.9855390827,38199.176251091514,41029.07082849196,43970.99331000692,47015.67831110916,50163.40436641937,53417.69363143586,56764.61345347206,60178.35978431999,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SVK,,,,,,,,,,,,,19720.426192908693,23238.278444361276,24817.804651103026,25296.16464315138,25898.255745190378,26894.359648013313,28290.402987727623,29941.742787166393,31694.148905835355,33544.87820245321,35597.05384065196,37944.20251913297,40539.24261771371,43298.40033971579,46138.77739230489,49029.070813420025,52022.48818996675,55222.94444792673,58715.0733650209,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SVN,,,,,,,,,,,,,24665.592724632406,25890.107158154056,25502.006671289735,25163.727285736677,25514.38886879196,26507.676802085716,27925.39769444316,29562.494376608764,31250.03443227465,33018.44741255258,34968.05901963338,37188.92495414136,39627.949272357815,42237.0411466415,44994.98297820288,47902.882574156756,50983.32775372429,54257.801597860176,57762.02034742084,,,,,,,,,,
